job_title,company,location,job_url,source,scraped_date,experience_required,salary,job_description,skills_list,job_id,experience_min,experience_max,experience_level,salary_min,salary_max,salary_mid,skills_extracted,skills_text,num_skills
Product Manager,ti Steps,Bangalore,https://www.naukri.com/job-listings-product-manager-ti-steps-bengaluru-3-to-5-years-020226004118,Naukri_Selenium,2026-02-11 03:25:49.201567,3-5 Yrs,4.25-7.5 Lacs PA,"Job description Role Overview We are seeking an experienced Product Manager to lead the strategy, roadmap, and execution of a cloud-native relational database platform. This role requires close collaboration with engineering, design, research, and go-to-market teams to deliver scalable, high-performance database solutions that serve developer and enterprise needs. Key Responsibilities Define and drive the product strategy and long-term roadmap for a cloud-native relational database portfolio. Lead product execution across the full lifecycle, from ideation and requirements definition to launch and iteration. Partner closely with engineering, research, and architecture teams to align on technical direction, priorities, and delivery milestones. Engage with customers, partners, and internal stakeholders to understand use cases, pain points, and market opportunities. Translate customer and market insights into platform features that enable scalability, performance, reliability, and ease of use. Establish and track Objectives and Key Results OKRs to measure product success and execution health. Define and monitor key business and developer experience metrics using a data-driven framework. Minimum Qualifications Bachelors degree or equivalent practical experience. 5 years of experience in product management or a related technical role. 2 years of experience developing, launching, or managing products in databases, analytics, big data, or related technologies. Preferred Qualifications Experience with relational databases and cloud-based database services. Proven ability to create and execute product roadmaps from conception to launch. Experience defining go-to-market strategies and leading cross-functional design discussions. Background in cloud platforms, developer tools, or database management systems. Role Product Manager Industry Type IT Services & Consulting Department Product Management Employment Type Full Time, Permanent Role Category Product Management - Technology Education UG Any Graduate Key Skills Skills highlighted with are preferred keyskills Product ManagementDigital ProductProduct Life Cycle Product StrategyProduct DevelopmentRoadmapProduct InnovationProduct RoadmapProduct Life Cycle ManagementProduct Planning","['Roadmap', 'Digital Product', 'Product Life Cycle', 'Product Development', 'Product Strategy', 'Product Roadmap', 'Product Life Cycle Management', 'Product Planning', 'Product Management', 'Product Innovation']",job_0010_1770762498,3.0,5.0,Mid Level,4.25,7.5,5.875,"['Collaboration', 'Strategy']","Collaboration, Strategy",2
Product Manager,Dayforce,Bangalore,https://www.naukri.com/job-listings-product-manager-dayforce-bengaluru-2-to-7-years-050226501220,Naukri_Selenium,2026-02-11 03:25:49.248625,2-7 Yrs,Not Disclosed,"Job description What youll get to do Prioritize features based on user impact and business goals to create your own backlog and roadmap. Collaborate with design, research, and development to deliver high-quality features and improve technical architecture and scalability. Conduct market and competitive research, with a strong emphasis on need finding and uncovering the why behind customer problems. Lead execution of AI-first features, such as Automating repetitive workflows through intelligent task orchestration. Using AI prototyping tools to quickly validate and iterate product concepts. Creating intelligent Agents and APIs for agents that extend product functionality and automate complex workflows. Driving AI-assisted testing and release validation. Define success metrics and use AI-powered analytics dashboards to track outcomes. Drive cross-functional alignment with global stakeholders. Skills and experience we value 2 years of PM experience in SaaS or enterprise tech. Experience with agile, scrum, and data-driven decision making. Exceptional stakeholder management and communication skills. Exposure to AI/ML workflows and productizing them is an advantage. Exposure to Recruiting and/or Learning Management Systems LMS is an advantage. Experience scaling complex enterprise systems through APIs microservices etc is an advantage. India-Specific Benefits Comprehensive health insurance for self and dependents. Provident Fund & Gratuity contributions. Hybrid work environment on-site and remote flexibility. Generous paid time off including regional public holidays. Transport allowance or shuttle options for Bengaluru-based employees. Meal card or cafeteria allowance. Family wellness and mental health support programs. Learning & development budget with access to certifications and conferences. Role Product Manager Industry Type IT Services & Consulting Department Product Management Employment Type Full Time, Permanent Role Category Product Management - Technology Education UG Any Graduate PG Any Postgraduate Key Skills enterprise structureprototypingroadmapartificial intelligenceresearchmicroserviceslmsproduct managementstakeholder managementsaasrecruitmentwellnessscrummanagement systemsagilecompetitive benchmarkingpmcommunication skillsml","['management systems', 'scrum', 'saas', 'microservices', 'agile', 'communication skills', 'recruitment', 'product management', 'competitive benchmarking', 'prototyping', 'wellness', 'roadmap', 'research', 'enterprise structure', 'artificial intelligence', 'lms', 'stakeholder management']",job_0011_1770762498,2.0,7.0,Mid Level,,,,"['Communication', 'Stakeholder Management']","Communication, Stakeholder Management",2
Product Manager,HCLTech,Bangalore,https://www.naukri.com/job-listings-product-manager-hcltech-noida-bengaluru-10-to-15-years-050226013060,Naukri_Selenium,2026-02-11 03:25:49.292368,10-15 Yrs,Not Disclosed,"Job description Candidates should be Flexible in shift as per US and Europe Rome Role Summary Product Manager Market Success, HCL UnO drives wins, adoption, and partner-led growth by translating HCL UnOs orchestration and agentic capabilities into compelling market positioning, sales enablement, and customer success stories. Key Responsibilities read more Key Skills Skills highlighted with are preferred keyskills Product Roadmap Product ManagementProcess AutomationMarket SuccessBusiness Process AutomationPegaRobotic Process AutomationProcess OrchestrationOutboundAutomation AnywhereInbound MarketingOutbound MarketingUipathProduct Life Cycle Management","['Robotic Process Automation', 'Business Process Automation', 'Process Orchestration', 'Market Success', 'Pega', 'Outbound Marketing', 'Automation Anywhere', 'Uipath', 'Product Life Cycle Management', 'Process Automation', 'Outbound', 'Product Management', 'Product Roadmap', 'Inbound Marketing']",job_0012_1770762498,10.0,15.0,Lead/Principal,,,,['Product Roadmap'],Product Roadmap,1
Product Manager,Quantiphi Analytics Solutions,Bangalore,https://www.naukri.com/job-listings-product-manager-quantiphi-analytics-solutions-pvt-ltd-bengaluru-12-to-17-years-090226504446,Naukri_Selenium,2026-02-11 03:25:49.325400,12-17 Yrs,Not Disclosed,"Job description While technology is the heart of our business, a global and diverse culture is the heart of our success. We love our people and we take pride in catering them to a culture built on transparency, diversity, integrity, learning and growth. If working in an environment that encourages you to innovate and excel, not just in professional but personal life, interests you- you would enjoy your career with Quantiphi Key Responsibilities - Own the roadmap and delivery for model inference services, automation, agent orchestration, evaluation frameworks, and API gateway layers. - Break down complex platform initiatives into epics, features, and user stories with clear acceptance criteria. - Act as the primary interface for customer technical stakeholders and internal engineering teams. - Participate in architecture and design discussions with sufficient technical depth to challenge assumptions. - Ensure non-functional requirements like scalability, latency, security, and cost are prioritized. Technical Stakeholder Management - Engage with customer architects, AI leads, and platform owners to align on expectations and delivery. - Translate technical discussions into clear product decisions and roadmap trade-offs. - Proactively manage dependencies and risks across teams. Agile Delivery - Own and prioritize the product backlog aligned with business and technical goals. - Lead backlog grooming, sprint planning, and release planning. - Ensure sprint outcomes deliver measurable platform value. Required Skills & Experience - 7 12 years as a Product Owner or Technical Product Manager for platform or AI products. - Strong understanding of GenAI/LLM systems, API-first architectures, cloud platforms, and Kubernetes. - Experience with enterprise-grade delivery and customer-facing technical roles. - Excellent communication skills with technical and non-technical audiences. Nice to Have - Experience with AI agent frameworks like LangGraph or LangChain. - API gateway experience Kong preferred. - CSPO or SAFe Product Owner certification. - Prior engineering or architecture background. If you like wild growth and working with happy, enthusiastic over-achievers, youll enjoy your career with us Role Technical Product Manager Industry Type IT Services & Consulting Department Product Management Employment Type Full Time, Permanent Role Category Product Management - Technology Education UG Any Graduate PG Any Postgraduate Key Skills TradeAutomationorchestrationArchitectureScalabilityCloudAgileManagementStakeholder managementCost","['Cloud', 'Trade', 'Scalability', 'Automation', 'Stakeholder management', 'Cost', 'Agile', 'Architecture', 'Management', 'orchestration']",job_0013_1770762498,12.0,17.0,Lead/Principal,,,,"['Communication', 'Excel', 'GenAI', 'Kubernetes', 'Stakeholder Management']","Communication, Excel, GenAI, Kubernetes, Stakeholder Management",5
Product Manager,Tailwebs,Bangalore,https://www.naukri.com/job-listings-product-manager-tailwebs-bengaluru-1-to-3-years-040226914269,Naukri_Selenium,2026-02-11 03:25:49.363904,1-3 Yrs,Not Disclosed,"Job description We are seeking a motivated and detail-oriented Product Manager with 1-3 years of experience to join our team. As a Product Manager, you will be responsible for overseeing the development and implementation of our product roadmap. You will work closely with cross-functional teams to ensure that our products meet the needs of our customers and align with our business goals. Responsibilities Collaborate with stakeholders to define product vision, strategy, and roadmap Conduct market research and competitive analysis to identify opportunities for product innovation Gather and prioritize product requirements from customers, stakeholders, and internal teams Define and prioritize features based on business value and customer impact Create user stories, product specifications, and wireframes to communicate product requirements to development teams Work closely with engineering, design, and QA teams to ensure timely delivery of high-quality products Track and analyze key product metrics to measure performance and identify areas for improvement Drive the product development process from concept to launch, ensuring that products are delivered on time and within budget Collaborate with marketing and sales teams to develop go-to-market strategies and support product launches Act as a product evangelist, communicating product updates and benefits to internal teams, customers, and partners Requirements Strong analytical skills and the ability to use data to make informed decisions Excellent communication and interpersonal skills, with the ability to effectively collaborate with cross-functional teams Proven track record of successfully managing product development projects from concept to launch Familiarity with Agile development methodologies Experience with product management tools such as Jira, Trello, or Asana Passion for technology and innovation, with a strong desire to learn and grow in the field of product management Ability to thrive in a fast-paced, dynamic environment and adapt to changing prioritiesAttention to detail and a commitment to delivering high-quality products that meet customer needs Role Product Manager Industry Type IT Services & Consulting Department Product Management Employment Type Full Time, Permanent Role Category Product Management - Technology Education UG Any Graduate PG Any Postgraduate Key Skills Skills highlighted with are preferred keyskills Agile development trelloproduct managementproduct developmentproduct manageragileuser storiesasanajiracompetitive analysis","['product manager', 'trello', 'asana', 'Agile development', 'product development', 'agile', 'product management', 'user stories', 'jira', 'competitive analysis']",job_0014_1770762498,1.0,3.0,Entry Level,,,,"['Asana', 'Communication', 'JIRA', 'Market Research', 'Product Roadmap', 'Strategy', 'Trello']","Asana, Communication, JIRA, Market Research, Product Roadmap, Strategy, Trello",7
Product Manager,Artech Infosystems Pvt. Ltd,Bangalore,https://www.naukri.com/job-listings-product-manager-artech-bengaluru-mumbai-all-areas-9-to-14-years-191225002243,Naukri_Selenium,2026-02-11 03:25:49.401508,9-14 Yrs,Not Disclosed,"Job description Job Responsibilities Execute and maintain the Third Party Oversight Process and Tools for Delivery Managers, Portfolio Managers, Transaction Owner, and Executive/Transaction Sponsors. Broker end-to-end onboarding and steady state commercial activities for supplier engagements, ensuring transparency and compliance at the engagement level. Sustain Third Party Oversight Program duties, including production meetings, tool usage, achieving Key Performance Metrics KPIs/KRIs, and reporting. Act as a Subject Matter Expert SME for TPO processes and tools, providing guidance to Line of Business contacts, Sourcing, and Regulatory Compliance. Support new Delivery Managers in understanding the TPO Program and process. Ensure all TPO activities are delivered in line with business objectives, TPO policy, regulatory guidance, and internal SLAs. Manage a pipeline of Third Party Supplier Engagements, ensuring appropriate follow-up, escalation, and workflow efficiency for extensions, amendments, recertification, SSC, disengagement, Scorecard, and onboarding actions. Provide engagement status reporting through system research, program tools, and various reports. Determine appropriate processes for third party engagements Out of Scope, Specialized Service Categories, COMPASS, etc.. Partner closely with related functions Sourcing, Legal & Compliance, Audit, etc. to ensure a coordinated and effective program. Required Qualifications, Skills & Capabilities 5 years relevant work experience in Operations, Oversight & Control, Vendor Management, Portfolio/Project Management, or related roles, with a total work experience of 9 years preferred. Proven track record of accomplishment in risk management and control principles. Strong knowledge and experience with corporate Sourcing and standard TPO systems. Broad understanding of regulatory compliance requirements and experience managing Internal Audit or Regulatory communications. Strong organizational management skills, including expertise in issue and conflict resolution, and ability to manage a daily pipeline of engagements within required SLAs. Outstanding listening, negotiation, and collaboration skills, with effective written and verbal communication at the senior management level. Strong business analysis skills for efficient, accurate, and objective decision making. Technological proficiency and ability to navigate multiple applications simultaneously. Effective time management and multitasking skills ability to consistently achieve deadlines independently. Desire to work in a fast-paced operational environment with multiple internal partners. Ability to work independently while managing Outlook calendar meetings efficiently. Preferred Qualifications Undergraduate degree required advanced degrees or certifications strongly preferred or equivalent experience. Knowledge of Software and Cloud products used in the Banking Industry. High-level knowledge of TPO standards and experience with Corporate Sourcing and Standard TPO systems. Excellent business judgment, with the ability to proactively monitor engagements, proactively address issues, and perform root cause analysis to develop solutions. Strong team player, known for placing team success above personal success. Role Finance - Other Industry Type Recruitment / Staffing Department Finance & Accounting Employment Type Full Time, Permanent Role Category Finance Education UG Any Graduate Key Skills Skills highlighted with are preferred keyskills Product Management Product StrategyThird Party OversightRoadmapGo-to-market StrategyFunctional analysis design and artichetureProduct Life CycleProduct LaunchProduct Life Cycle Management","['Roadmap', 'Product Life Cycle', 'Product Strategy', 'Product Life Cycle Management', 'Go-to-market Strategy', 'Product Management', 'Product Launch', 'Third Party Oversight']",job_0015_1770762498,9.0,14.0,Senior Level,,,,"['Collaboration', 'Communication', 'Operations']","Collaboration, Communication, Operations",3
Product Manager,Applied Materials,Bangalore,https://www.naukri.com/job-listings-product-manager-applied-materials-india-private-limited-bengaluru-6-to-11-years-020226913605,Naukri_Selenium,2026-02-11 03:25:49.433739,6-11 Yrs,Not Disclosed,"Job description Our Team This position is in the Product Management group within the semiconductor Process Diagnostics and Control PDC BU, which deals with metrology and wafer inspection on semiconductor wafers for process monitoring and control. The systems for enabling metrology and inspection are designed with state-of-the-art e-beam and optical imaging capabilities coupled with cutting edge image processing algorithms in order to detect and dispose nanometer size defects. The Product Management group is responsible to define the roadmap and the required content being developed so that short and long-term business requirements are met. Your Opportunity We are looking for a highly talented Product Manager responsible for translating customer requirements for defect control on advanced semiconductor nodes to critical performance requirements towards product roadmap. This is a highly visible role requiring interfacing with product and field marketing teams and collaboration with RnD teams to drive product development. Roles and Responsibility Define product requirements documents PRD and MVP MVP stands for Minimum Viable Product Customer requests process customer requests and design them to best fit our tool architecture Concept and Feasibility Our product managers aspire for data driven decisions. As such, we collect the relevant data, analyze it using advanced methodologies, and conclude decisions which drive our roadmap to the best possible Return on Investment Act as central resource between field and internal RnD to drive feature development life cycle Application value Value verification upon dev completion Field expert support Act as a 3rd level support in their expertise domain, keeping us close to the customer and maintaining in-depth understanding of customer problems and needs Field beta plan the content of the beta at first customers Our Ideal Candidate Strong technical background Ability to manage multiple stakeholders across disciplines and geographies in matrix environment Excellent communication and presentation skills More than 6 years of experience in hands-on semiconductor process, inspection and/or metrology domain is a must. Solid Data analysis skillset statistical tests, distributions and data interpretation techniques, Python programing and data visualization tools like Tableau JMP or PowerBI Role Product Manager - Pharma Industry Type Electronic Components / Semiconductors Department Product Management Employment Type Full Time, Permanent Role Category Product Management - Other Education UG Any Graduate PG Any Postgraduate Key Skills Skills highlighted with are preferred keyskills product management matlabimage processingalgorithmspythonfield marketingdata analysissemiconductorproduct manageraiiotmarketingtableaupython scriptingproduct developmentdata visualization","['product manager', 'algorithms', 'matlab', 'data analysis', 'tableau', 'python', 'semiconductor', 'iot', 'product development', 'product management', 'data visualization', 'marketing', 'python scripting', 'field marketing', 'image processing']",job_0016_1770762498,6.0,11.0,Senior Level,,,,"['Collaboration', 'Communication', 'Product Roadmap', 'Python', 'Tableau']","Collaboration, Communication, Product Roadmap, Python, Tableau",5
Product Manager,Ensemble Health Partners,Bangalore,https://www.naukri.com/job-listings-product-manager-ensemble-health-partners-bengaluru-8-to-13-years-190126004578,Naukri_Selenium,2026-02-11 03:25:49.475978,8-13 Yrs,Not Disclosed,"Job description Job Title Product Manager Experience 8-13 Years Job Location Remote, India Note Apply if you have experience in US healthcare domain with Revenue cycle management & product development Company Overview As Ensemble Health Partners Company, were at the forefront of innovation, leveraging cutting-edge technology to drive meaningful impact in the Revenue Cycle Management landscape. Our future-forward technology combines tightly integrated data ingestion, workflow automation and business intelligence solutions on a modern cloud architecture. We have the second-largest share in the RCM space in the US Market with 10000 professionals working in the organization. With 10 Technology Patents in our name, we believe the best results come from a combination of skilled and experienced team, proven and repeatable processes, and modern and flexible technologies. As a leading player in the industry, we offer an environment that fosters growth, creativity, and collaboration, where your expertise will be valued, and your contributions will make a difference. Position Overview Product Manager is a key member of the Product Management vertical at Ensemble and manages the product development process within an organization. They research and determine clients needs, convert needs to consumable requirements, determine value and incorporate them into product roadmap. They are the primary contact for the offshore development teams and scrum teams for clarifying business requirements and unblocking them. They collaborate amongst scrum, engineering, data and product management teams to ensure the products meet specific objectives as outlined by stakeholders and clients. After product feature development, the Product Owner will conduct a final review and submit their approval before releasing the product into production. Roles & Responsibilities Demonstrate understanding of RCM terms, industry standards, business processes, and Ensembles applications and information flow Understand, analyse, and document the business needs Build process flows for current and future state Breakdown business needs into features and stories and back them with diagrams and documentation Bring feature requirements to PM and Manager/Co-manager for peer review Realize requirements, know the value and reasoning behind current prioritization Managing and creating forward looking product backlog Prioritizing the backlog items based on changing requirements Think comprehensively to align non-functional security, performance, etc and reporting requirements to Functional features to ensure holistic development Work across different verticals ops-engineering-product-analytics-implementation to seek feature related feedback, understand and resolve dependencies Work with offshore engineering teams to clarify business requirements during offshore hours. Present requirements to the team during sprint planning, unblock the engineering teams and act as of proxy PM Work with the teams to build high level estimates, define timelines and respectively add features to roadmap Overseeing all stages of product creation including design and development, to understand any risk Monitoring and evaluating product development, to mitigate any risk Collaborate with engineering, product, and data teams to deliver updates Participating in grooming, scrum meetings and product sprints Perform feature acceptance Demonstrate deliverable to stakeholders Required Skills Knowledge of Healthcare - RCM Revenue Cycle Management or Insurance is a great plus Knowledge of product development architecture Experience working in an Agile environment using scrum methodologies Strong collaboration skills - partner with others teams to solve problems, incorporate feedback and ensure smooth delivery Strong business analysis, documentation, and presentation skills Excellent oral and written communication skills Quick learner and ability to lead from the front Good to have Experience in multitenant enterprise cloud application, .Net, SQL Knowledge of Azure ADO, AHA, draw.io, Visio is a plus Why Join US We adapt emerging technologies to practical uses to deliver concrete solutions that bring maximum impact to providers bottom line. We currently have 10 Technology Patents in our name. We offer you a great organization to work for, where you will get to do best work of your career and grow with the team that is shaping the future of Revenue Cycle Management. We have our strong focus on Learning and development. We have the best Industry standard professional development policies to support the learning goals of our associates. We have flexible/ remote working/ working from home options Benefits Health Benefits and Insurance Coverage for family and parents. Accidental Insurance for the associate. Compliant with all Labor Laws- Maternity benefits, Paternity Leaves. Company Swags- Welcome Packages, Work Anniversary Kits Exclusive Referral Policy Professional Development Program and Reimbursements. Remote work flexibility to work from home. Role Product Manager Industry Type Software Product Department Product Management Employment Type Full Time, Permanent Role Category Product Management - Technology Education UG Bachelor of Technology / Bachelor of Engineering B.Tech/B.E. in Any Specialization, Bachelor of Science B.Sc in Any Specialization, Bachelor of Computer Applications BCA in Any Specialization Key Skills Skills highlighted with are preferred keyskills Product ManagementRevenue Cycle ManagementUS HealthcareEHRHL7 Product OwnerEpicbusiness analysisVisioAzure ADOdraw.ioProduct developmentAHA","['Revenue Cycle Management', 'business analysis', 'Product Owner', 'Epic', 'Azure ADO', 'EHR', 'Visio', 'HL7', 'Product development', 'draw.io', 'AHA', 'Product Management', 'US Healthcare']",job_0017_1770762498,8.0,13.0,Senior Level,,,,"['Azure', 'Collaboration', 'Communication', 'Product Roadmap', 'SQL']","Azure, Collaboration, Communication, Product Roadmap, SQL",5
Product Manager,Relanto Global,Bangalore,https://www.naukri.com/job-listings-product-manager-relanto-global-bengaluru-9-to-10-years-090226023553,Naukri_Selenium,2026-02-11 03:25:49.510851,9-10 Yrs,Not Disclosed,"Job description Responsibilities Own the product vision, roadmap, and backlog for data platform initiatives leveraging Informatica/IICS and Snowflake. Translate business requirements into clear product requirements, user stories, and acceptance criteria. Collaborate with data engineers, architects, and QA teams to deliver end-to-end data ingestion, transformation, and analytics solutions. read more Key Skills Skills highlighted with are preferred keyskills IicsSnowflakeProduct Analytics InformaticaData Architectureagile","['Product Analytics', 'agile', 'Snowflake', 'Data Architecture', 'Informatica', 'Iics']",job_0018_1770762498,9.0,10.0,Senior Level,,,,['Snowflake'],Snowflake,1
Product Manager,Relanto,Bangalore,https://www.naukri.com/job-listings-product-manager-relanto-bengaluru-10-to-15-years-100226504656,Naukri_Selenium,2026-02-11 03:25:49.547871,10-15 Yrs,Not Disclosed,"Job description Responsibilities Own the product vision, roadmap, and backlog for data platform initiatives leveraging Informatica/IICS and Snowflake. Translate business requirements into clear product requirements, user stories, and acceptance criteria. Collaborate with data engineers, architects, and QA teams to deliver end-to-end data ingestion, transformation, and analytics solutions. read more Key Skills orchestrationData modelingGCPAnalyticalClouddata governanceData qualityInformaticaRisk managementAnalytics","['data governance', 'Analytical', 'orchestration', 'Risk management', 'Analytics', 'GCP', 'Data quality', 'Data modeling', 'Informatica', 'Cloud']",job_0019_1770762498,10.0,15.0,Lead/Principal,,,,['Snowflake'],Snowflake,1
Product Manager,SLK Digital,Bangalore,https://www.naukri.com/job-listings-product-manager-slk-digital-private-limited-bengaluru-5-to-8-years-100226942897,Naukri_Selenium,2026-02-11 03:51:50.436924,5-8 Yrs,Not Disclosed,"Job description We are looking for a skilled Product Manager with 5 to 8 years of experience to join our team at SLK Digital Private Limited, playing a crucial role in driving the development and launch of innovative software products. The ideal candidate will have a strong background in product management and a proven track record of delivering successful products. Roles and Responsibility Develop and execute product strategies to achieve business objectives. Collaborate with cross-functional teams to design, develop, and launch new products. Conduct market research and analyze customer feedback to identify trends and opportunities. Create and maintain product roadmaps and prioritize features based on business goals. Work closely with engineering teams to ensure timely delivery of high-quality products. Analyze sales data and market trends to inform product decisions. Job Requirements Strong understanding of software development processes and technologies. Excellent communication and project management skills. Ability to work in a fast-paced environment and adapt to changing priorities. Strong analytical and problem-solving skills with attention to detail. Experience with agile methodologies and version control systems. Strong leadership and collaboration skills to work effectively with diverse teams. Role Product Manager Industry Type IT Services & Consulting Department Product Management Employment Type Full Time, Permanent Role Category Product Management - Technology Education UG Any Graduate PG Any Postgraduate Key Skills Skills highlighted with are preferred keyskills product manager product strategyproject managementproduct life cycle managementbusiness analysiswireframinguser storiesproduct planningnew product developmentproduct marketingproduct managementproduct developmentgo-to-market strategyscrumagile","['go-to-market strategy', 'business analysis', 'product development', 'product management', 'agile', 'product manager', 'scrum', 'product strategy', 'wireframing', 'user stories', 'product planning', 'product marketing', 'new product development', 'product life cycle management', 'project management']",job_0075_1770762498,5.0,8.0,Senior Level,,,,"['Collaboration', 'Communication', 'Leadership', 'Market Research']","Collaboration, Communication, Leadership, Market Research",4
Product Manager,Xlbyte,Bangalore,https://www.naukri.com/job-listings-product-manager-xlbyte-bengaluru-7-to-12-years-100226028484,Naukri_Selenium,2026-02-11 03:51:57.767261,7-12 Yrs,18-24 Lacs PA,"Job description Own product lifecycle from launch to growth, define strategy, analyze market potential, track competition, drive zonal execution, manage pricing and promotions, lead training, and monitor KPIs to deliver data-driven growth and portfolio performance Perks and benefits Health insurance, Provident fund Role Product Manager - Other Industry Type Fertilizers / Pesticides / Agro chemicals Department Product Management Employment Type Full Time, Permanent Role Category Product Management - Other Education UG Bachelor of Science B.Sc in Agriculture Key Skills Skills highlighted with are preferred keyskills Product PortfolioAgriculture Product StrategyEnglishProduct RoadmapPesticidesHindiProduct PricingProduct LaunchProduct Life Cycle ManagementProduct PlanningFertilizer","['Product Portfolio', 'Fertilizer', 'Product Strategy', 'Product Launch', 'Product Planning', 'Product Roadmap', 'Agriculture', 'Pesticides', 'Product Life Cycle Management', 'Product Pricing', 'English', 'Hindi']",job_0080_1770762498,7.0,12.0,Senior Level,18.0,24.0,21.0,['Strategy'],Strategy,1
Product Manager,Tresvista Financial Services,Bangalore,https://www.naukri.com/job-listings-product-manager-tresvista-financial-services-bengaluru-3-to-6-years-280126027586,Naukri_Selenium,2026-02-11 03:51:57.839047,3-6 Yrs,Not Disclosed,"Job description Descrial Unit of TresVista TresVista is a global platform providing sophisticated solutions to clients combining domain expertise, technology, and human capital. Our unique model allows clients to achieve excellence through embracing best in class AI and human capital with an offshore resource model. Descrial, the dedicated technology product unit, is at the forefront of innovation leveraging AI and intelligent automation to build workflow-native solutions. Our approach goes beyond traditional product development, integrating design research, data engineering, and applied AI to build solutions that are scalable, evidence-based, and user-centric. For experienced product leaders and technologists. Descrial offers the opportunity to define next-generation tools that transform how investment professionals interact with data and make decisions. Descrial is focused on building solutions delivering smarter and faster ways to conduct diligence, analysis, and make investment decisions. Overview This role is to Lead lifecycle of a product within IW-OS. The incumbent will get an opportunity to work and build a multitenant product that works on scale. Leveraging LLM for research, and configurability are foundation element of the Product. The Senior Product Manager will work closely with customers, service delivery line leaders and engineering team to design, develop and launch high impact features. The product is designed to provide frictionless interface for onboarding, creating and automating work items lifecycles, and doing process analytics checking work progress, reviewing work-products, providing feedback for our customers along with seamless task allocation, track work progress for our managers and view assigned work specifications, get requirement clarification, provide work progress updates and submit work products for our SMEs. The Product is for all our service delivery lines including Research services, CFO services, Data intelligence services and Process support services. Roles and Responsibilities Communicating vision, roadmap and progress to cross-functional stakeholders Understanding customer needs and translating them into detailed product specifications including mockups, user stories, test cases, etc. Writing epics and user stories with clear acceptance criteria for execution and delivery by an engineering team Prioritizing product feature roadmap and backlog aligned with organizational objectives Supporting the senior PM in design decisions that provide a holistic technology solution, incorporate governance and operational considerations, and optimize user experience while meeting business and technical requirements Working closely with the engineering team to develop features, running user-testing for releases and collaborating with customers to ensure there is strong adoption after launch Delivering features and solutions to enable the effective operations of the product organization throughout the product life cycle Driving adoption of features and solutions delivered Measuring the defined KPIs/KRA for features and ensuring the product roadmap is verified through measurable outcomes Prerequisites Excellent spoken and written communication, receptive listening skills, and ability to convey complex ideas in a clear, concise fashion to technical and non-technical audiences Ability to work with ambiguity, balance multiple work items, and learn quickly Experience with enterprise-level software applications and technologies Knowledge of investment research and products used will be an added advantage Familiarity with Product Development Life Cycle and strong product management and technical skills having comfort in a fast paced, Agile Scrum environment Strong process driver with expertise in Mockup tools Figma and Adobe Xd, Agile management -Jira and Confluence/or other p software Experience 3 years of Product Management experience building and delivering core product/platform delivered through web and mobile front end and Node JS as backend Education Engineering or Management degree from a premier Institute IIT and/or IIM preferred Compensation The compensation structure will be as per industry standards Role Product Manager Industry Type Financial Services Department Product Management Employment Type Full Time, Permanent Role Category Product Management - Technology Education UG Bachelor of Technology / Bachelor of Engineering B.Tech/B.E. in Any Specialization Key Skills Skills highlighted with are preferred keyskills Product ManagementFigmaAdobe XdConfluenceJIRA Product Life Cycle Management","['JIRA', 'Adobe Xd', 'Product Life Cycle Management', 'Confluence', 'Product Management', 'Figma']",job_0081_1770762498,3.0,6.0,Mid Level,,,,"['Communication', 'Confluence', 'Figma', 'JIRA', 'Operations', 'Product Roadmap']","Communication, Confluence, Figma, JIRA, Operations, Product Roadmap",6
